report_date,purchase_type,price_5day,Name,Year,wtd_avg,avg
2023-08-25 00:00:00.000,"Negotiated (carcass basis)",88.27,"National",2023,84.62,84.62
2023-08-24 00:00:00.000,"Negotiated (carcass basis)",89.46,"National",2023,87.65,87.65
2023-08-23 00:00:00.000,"Negotiated (carcass basis)",90.23,"National",2023,88.42,88.42
2023-08-22 00:00:00.000,"Negotiated (carcass basis)",92.57,"National",2023,89.75,89.75
2023-08-21 00:00:00.000,"Negotiated (carcass basis)",94.23,"National",2023,91.65,91.65
2023-08-18 00:00:00.000,"Negotiated (carcass basis)",94.56,"National",2023,93.52,93.52
2023-08-17 00:00:00.000,"Negotiated (carcass basis)",94.79,"National",2023,93.01,93.01
2023-08-16 00:00:00.000,"Negotiated (carcass basis)",95.02,"National",2023,93.45,93.45
2023-08-15 00:00:00.000,"Negotiated (carcass basis)",96.32,"National",2023,95.17,95.17
2023-08-14 00:00:00.000,"Negotiated (carcass basis)",97.98,"National",2023,96.15,96.15
2023-08-11 00:00:00.000,"Negotiated (carcass basis)",98.25,"National",2023,95.95,95.95
2023-08-10 00:00:00.000,"Negotiated (carcass basis)",98.7,"National",2023,95.98,95.98
2023-08-09 00:00:00.000,"Negotiated (carcass basis)",99.48,"National",2023,99.56,99.56
2023-08-08 00:00:00.000,"Negotiated (carcass basis)",99.91,"National",2023,99.25,99.25
2023-08-07 00:00:00.000,"Negotiated (carcass basis)",102.24,"National",2023,97.42,97.42
2023-08-04 00:00:00.000,"Negotiated (carcass basis)",102.44,"National",2023,99.67,99.67
2023-08-03 00:00:00.000,"Negotiated (carcass basis)",102.6,"National",2023,100.55,100.55
2023-08-02 00:00:00.000,"Negotiated (carcass basis)",103.08,"National",2023,101.87,101.87
2023-08-01 00:00:00.000,"Negotiated (carcass basis)",105.04,"National",2023,104,104
2023-07-31 00:00:00.000,"Negotiated (carcass basis)",105.56,"National",2023,101.71,101.71
2023-07-28 00:00:00.000,"Negotiated (carcass basis)",105.66,"National",2023,100.47,100.47
2023-07-27 00:00:00.000,"Negotiated (carcass basis)",105.43,"National",2023,103.53,103.53
2023-07-26 00:00:00.000,"Negotiated (carcass basis)",105.32,"National",2023,106.31,106.31
2023-07-25 00:00:00.000,"Negotiated (carcass basis)",104.34,"National",2023,105.73,105.73
2023-07-24 00:00:00.000,"Negotiated (carcass basis)",104.15,"National",2023,104.82,104.82
2023-07-21 00:00:00.000,"Negotiated (carcass basis)",103.99,"National",2023,101.03,101.03
2023-07-20 00:00:00.000,"Negotiated (carcass basis)",103.64,"National",2023,104.29,104.29
2023-07-19 00:00:00.000,"Negotiated (carcass basis)",103.21,"National",2023,104.48,104.48
2023-07-18 00:00:00.000,"Negotiated (carcass basis)",102.19,"National",2023,104.25,104.25
2023-07-17 00:00:00.000,"Negotiated (carcass basis)",100.72,"National",2023,102,102
2023-07-14 00:00:00.000,"Negotiated (carcass basis)",100.32,"National",2023,99.91,99.91
2023-07-13 00:00:00.000,"Negotiated (carcass basis)",100.19,"National",2023,101.54,101.54
2023-07-12 00:00:00.000,"Negotiated (carcass basis)",99.95,"National",2023,100.76,100.76
2023-07-11 00:00:00.000,"Negotiated (carcass basis)",99.37,"National",2023,100.39,100.39
2023-07-10 00:00:00.000,"Negotiated (carcass basis)",98.95,"National",2023,97.89,97.89
2023-07-07 00:00:00.000,"Negotiated (carcass basis)",98.74,"National",2023,97.25,97.25
2023-07-06 00:00:00.000,"Negotiated (carcass basis)",98.28,"National",2023,100.2,100.2
2023-07-05 00:00:00.000,"Negotiated (carcass basis)",96.7,"National",2023,98.32,98.32
2023-07-03 00:00:00.000,"Negotiated (carcass basis)",94.49,"National",2023,96.66,96.66
2023-06-30 00:00:00.000,"Negotiated (carcass basis)",93.78,"National",2023,90.96,90.96
2023-06-29 00:00:00.000,"Negotiated (carcass basis)",94.05,"National",2023,94,94
2023-06-28 00:00:00.000,"Negotiated (carcass basis)",94.22,"National",2023,94.21,94.21
2023-06-27 00:00:00.000,"Negotiated (carcass basis)",95.17,"National",2023,94.51,94.51
2023-06-26 00:00:00.000,"Negotiated (carcass basis)",95.48,"National",2023,92.97,92.97
2023-06-23 00:00:00.000,"Negotiated (carcass basis)",95.52,"National",2023,93.04,93.04
2023-06-22 00:00:00.000,"Negotiated (carcass basis)",95.3,"National",2023,94.79,94.79
2023-06-21 00:00:00.000,"Negotiated (carcass basis)",95.01,"National",2023,96.34,96.34
2023-06-20 00:00:00.000,"Negotiated (carcass basis)",94.5,"National",2023,95.56,95.56
2023-06-19 00:00:00.000,"Negotiated (carcass basis)",93.79,"National",2023,94.83,94.83
2023-06-16 00:00:00.000,"Negotiated (carcass basis)",93.7,"National",2023,85.17,85.17
2023-06-15 00:00:00.000,"Negotiated (carcass basis)",93.77,"National",2023,93.32,93.32
2023-06-14 00:00:00.000,"Negotiated (carcass basis)",93.93,"National",2023,94.26,94.26
2023-06-13 00:00:00.000,"Negotiated (carcass basis)",93.48,"National",2023,94.09,94.09
2023-06-12 00:00:00.000,"Negotiated (carcass basis)",92.7,"National",2023,93.24,93.24
2023-06-09 00:00:00.000,"Negotiated (carcass basis)",91.74,"National",2023,85.52,85.52
2023-06-08 00:00:00.000,"Negotiated (carcass basis)",91.2,"National",2023,94.12,94.12
2023-06-07 00:00:00.000,"Negotiated (carcass basis)",89.39,"National",2023,93.11,93.11
2023-06-06 00:00:00.000,"Negotiated (carcass basis)",87.97,"National",2023,92.13,92.13
2023-06-05 00:00:00.000,"Negotiated (carcass basis)",85.3,"National",2023,85.29,85.29
2023-06-02 00:00:00.000,"Negotiated (carcass basis)",85.3,"National",2023,81.76,81.76
2023-06-01 00:00:00.000,"Negotiated (carcass basis)",84.78,"National",2023,86.58,86.58
2023-05-31 00:00:00.000,"Negotiated (carcass basis)",82.79,"National",2023,86.62,86.62
2023-05-30 00:00:00.000,"Negotiated (carcass basis)",79.49,"National",2023,75.15,75.15
2023-05-26 00:00:00.000,"Negotiated (carcass basis)",81.08,"National",2023,75.69,75.69
2023-05-25 00:00:00.000,"Negotiated (carcass basis)",81.53,"National",2023,79.46,79.46
2023-05-24 00:00:00.000,"Negotiated (carcass basis)",81.47,"National",2023,82.19,82.19
2023-05-23 00:00:00.000,"Negotiated (carcass basis)",82.43,"National",2023,83.83,83.83
2023-05-22 00:00:00.000,"Negotiated (carcass basis)",82.19,"National",2023,76.52,76.52
2023-05-19 00:00:00.000,"Negotiated (carcass basis)",82.61,"National",2023,80.43,80.43
2023-05-18 00:00:00.000,"Negotiated (carcass basis)",82.28,"National",2023,78.98,78.98
2023-05-17 00:00:00.000,"Negotiated (carcass basis)",81.77,"National",2023,84.74,84.74
2023-05-16 00:00:00.000,"Negotiated (carcass basis)",79.11,"National",2023,82.79,82.79
2023-05-12 00:00:00.000,"Negotiated (carcass basis)",75.7,"National",2023,74.36,74.36
2023-05-11 00:00:00.000,"Negotiated (carcass basis)",75.42,"National",2023,77.31,77.31
2023-05-10 00:00:00.000,"Negotiated (carcass basis)",74.54,"National",2023,77.12,77.12
2023-05-09 00:00:00.000,"Negotiated (carcass basis)",72.77,"National",2023,73.59,73.59
2023-05-08 00:00:00.000,"Negotiated (carcass basis)",73.03,"National",2023,72.8,72.8
2023-05-05 00:00:00.000,"Negotiated (carcass basis)",73.04,"National",2023,70.89,70.89
2023-05-04 00:00:00.000,"Negotiated (carcass basis)",73,"National",2023,71.99,71.99
2023-05-03 00:00:00.000,"Negotiated (carcass basis)",72.86,"National",2023,73.33,73.33
2023-05-02 00:00:00.000,"Negotiated (carcass basis)",72.11,"National",2023,73.89,73.89
2023-05-01 00:00:00.000,"Negotiated (carcass basis)",70.56,"National",2023,72.85,72.85
2023-04-28 00:00:00.000,"Negotiated (carcass basis)",69.63,"National",2023,71.67,71.67
2023-04-27 00:00:00.000,"Negotiated (carcass basis)",68.95,"National",2023,72.05,72.05
2023-04-26 00:00:00.000,"Negotiated (carcass basis)",67.55,"National",2023,69.59,69.59
2023-04-25 00:00:00.000,"Negotiated (carcass basis)",67,"National",2023,67.08,67.08
2023-04-24 00:00:00.000,"Negotiated (carcass basis)",67.17,"National",2023,65.93,65.93
2023-04-21 00:00:00.000,"Negotiated (carcass basis)",67.55,"National",2023,66.02,66.02
2023-04-20 00:00:00.000,"Negotiated (carcass basis)",67.93,"National",2023,66.92,66.92
2023-04-19 00:00:00.000,"Negotiated (carcass basis)",68.29,"National",2023,67.67,67.67
2023-04-18 00:00:00.000,"Negotiated (carcass basis)",69.24,"National",2023,67.98,67.98
2023-04-17 00:00:00.000,"Negotiated (carcass basis)",69.85,"National",2023,68.63,68.63
2023-04-14 00:00:00.000,"Negotiated (carcass basis)",70.14,"National",2023,68.96,68.96
2023-04-13 00:00:00.000,"Negotiated (carcass basis)",70.36,"National",2023,69.26,69.26
2023-04-12 00:00:00.000,"Negotiated (carcass basis)",70.67,"National",2023,70.54,70.54
2023-04-11 00:00:00.000,"Negotiated (carcass basis)",70.98,"National",2023,70.59,70.59
2023-04-10 00:00:00.000,"Negotiated (carcass basis)",71.64,"National",2023,70.92,70.92
2023-04-07 00:00:00.000,"Negotiated (carcass basis)",71.84,"National",2023,70.61,70.61
2023-04-06 00:00:00.000,"Negotiated (carcass basis)",71.88,"National",2023,70.86,70.86
2023-04-05 00:00:00.000,"Negotiated (carcass basis)",72.55,"National",2023,71.58,71.58
2023-04-04 00:00:00.000,"Negotiated (carcass basis)",73.48,"National",2023,72.38,72.38
2023-04-03 00:00:00.000,"Negotiated (carcass basis)",75.09,"National",2023,72.66,72.66
2023-03-31 00:00:00.000,"Negotiated (carcass basis)",75.59,"National",2023,71.9,71.9
2023-03-30 00:00:00.000,"Negotiated (carcass basis)",75.89,"National",2023,75.95,75.95
2023-03-29 00:00:00.000,"Negotiated (carcass basis)",76.05,"National",2023,75.51,75.51
2023-03-28 00:00:00.000,"Negotiated (carcass basis)",76.46,"National",2023,75.64,75.64
2023-03-27 00:00:00.000,"Negotiated (carcass basis)",77.19,"National",2023,75.84,75.84
2023-03-24 00:00:00.000,"Negotiated (carcass basis)",77.29,"National",2023,76.58,76.58
2023-03-23 00:00:00.000,"Negotiated (carcass basis)",77.44,"National",2023,76.71,76.71
2023-03-22 00:00:00.000,"Negotiated (carcass basis)",77.77,"National",2023,77.63,77.63
2023-03-21 00:00:00.000,"Negotiated (carcass basis)",78.3,"National",2023,78.01,78.01
2023-03-20 00:00:00.000,"Negotiated (carcass basis)",78.35,"National",2023,76.46,76.46
2023-03-17 00:00:00.000,"Negotiated (carcass basis)",78.2,"National",2023,77.61,77.61
2023-03-16 00:00:00.000,"Negotiated (carcass basis)",78.26,"National",2023,78.83,78.83
2023-03-15 00:00:00.000,"Negotiated (carcass basis)",78.25,"National",2023,79.2,79.2
2023-03-14 00:00:00.000,"Negotiated (carcass basis)",78.16,"National",2023,78.11,78.11
2023-03-13 00:00:00.000,"Negotiated (carcass basis)",78.26,"National",2023,75.4,75.4
2023-03-10 00:00:00.000,"Negotiated (carcass basis)",78.58,"National",2023,78.17,78.17
2023-03-09 00:00:00.000,"Negotiated (carcass basis)",78.56,"National",2023,78.58,78.58
2023-03-08 00:00:00.000,"Negotiated (carcass basis)",78.59,"National",2023,79.02,79.02
2023-03-07 00:00:00.000,"Negotiated (carcass basis)",78.82,"National",2023,78.47,78.47
2023-03-06 00:00:00.000,"Negotiated (carcass basis)",78.66,"National",2023,77.91,77.91
2023-03-03 00:00:00.000,"Negotiated (carcass basis)",78.63,"National",2023,78.04,78.04
2023-03-02 00:00:00.000,"Negotiated (carcass basis)",78.59,"National",2023,78.7,78.7
2023-03-01 00:00:00.000,"Negotiated (carcass basis)",78.45,"National",2023,79.5,79.5
2023-02-28 00:00:00.000,"Negotiated (carcass basis)",77.82,"National",2023,77.91,77.91
2023-02-27 00:00:00.000,"Negotiated (carcass basis)",77.91,"National",2023,78.02,78.02
2023-02-24 00:00:00.000,"Negotiated (carcass basis)",77.9,"National",2023,77.68,77.68
2023-02-23 00:00:00.000,"Negotiated (carcass basis)",77.72,"National",2023,77.53,77.53
2023-02-22 00:00:00.000,"Negotiated (carcass basis)",77.62,"National",2023,77.8,77.8
2023-02-21 00:00:00.000,"Negotiated (carcass basis)",77.53,"National",2023,78.12,78.12
2023-02-20 00:00:00.000,"Negotiated (carcass basis)",76.98,"National",2023,77.97,77.97
2023-02-17 00:00:00.000,"Negotiated (carcass basis)",76.63,"National",2023,76.49,76.49
2023-02-16 00:00:00.000,"Negotiated (carcass basis)",76.73,"National",2023,76.82,76.82
2023-02-15 00:00:00.000,"Negotiated (carcass basis)",76.85,"National",2023,77.36,77.36
2023-02-14 00:00:00.000,"Negotiated (carcass basis)",76.98,"National",2023,76.19,76.19
2023-02-13 00:00:00.000,"Negotiated (carcass basis)",76.82,"National",2023,75.4,75.4
2023-02-10 00:00:00.000,"Negotiated (carcass basis)",76.53,"National",2023,77.05,77.05
2023-02-09 00:00:00.000,"Negotiated (carcass basis)",75.96,"National",2023,77.33,77.33
2023-02-08 00:00:00.000,"Negotiated (carcass basis)",75.07,"National",2023,77.58,77.58
2023-02-07 00:00:00.000,"Negotiated (carcass basis)",73.01,"National",2023,74.07,74.07
2023-02-06 00:00:00.000,"Negotiated (carcass basis)",72.4,"National",2023,72.34,72.34
2023-02-03 00:00:00.000,"Negotiated (carcass basis)",72.14,"National",2023,72.65,72.65
2023-02-02 00:00:00.000,"Negotiated (carcass basis)",71.78,"National",2023,72.93,72.93
2023-02-01 00:00:00.000,"Negotiated (carcass basis)",71.38,"National",2023,73.03,73.03
2023-01-31 00:00:00.000,"Negotiated (carcass basis)",71.27,"National",2023,70.85,70.85
2023-01-30 00:00:00.000,"Negotiated (carcass basis)",71.33,"National",2023,70.08,70.08
2023-01-27 00:00:00.000,"Negotiated (carcass basis)",71.32,"National",2023,70.63,70.63
2023-01-26 00:00:00.000,"Negotiated (carcass basis)",71.37,"National",2023,70.93,70.93
2023-01-25 00:00:00.000,"Negotiated (carcass basis)",71.21,"National",2023,72.27,72.27
2023-01-24 00:00:00.000,"Negotiated (carcass basis)",70.85,"National",2023,71.17,71.17
2023-01-23 00:00:00.000,"Negotiated (carcass basis)",70.84,"National",2023,70.62,70.62
2023-01-20 00:00:00.000,"Negotiated (carcass basis)",70.93,"National",2023,70.9,70.9
2023-01-19 00:00:00.000,"Negotiated (carcass basis)",71.03,"National",2023,70.35,70.35
2023-01-18 00:00:00.000,"Negotiated (carcass basis)",71.6,"National",2023,71.21,71.21
2023-01-17 00:00:00.000,"Negotiated (carcass basis)",72.16,"National",2023,71.39,71.39
2023-01-16 00:00:00.000,"Negotiated (carcass basis)",72.66,"National",2023,71.17,71.17
2023-01-13 00:00:00.000,"Negotiated (carcass basis)",73,"National",2023,71.8,71.8
2023-01-12 00:00:00.000,"Negotiated (carcass basis)",73.4,"National",2023,72.6,72.6
2023-01-11 00:00:00.000,"Negotiated (carcass basis)",73.8,"National",2023,72.99,72.99
2023-01-10 00:00:00.000,"Negotiated (carcass basis)",73.85,"National",2023,73.31,73.31
2023-01-09 00:00:00.000,"Negotiated (carcass basis)",74.1,"National",2023,73.88,73.88
2023-01-06 00:00:00.000,"Negotiated (carcass basis)",74.12,"National",2023,74.47,74.47
2023-01-05 00:00:00.000,"Negotiated (carcass basis)",74.18,"National",2023,74.39,74.39
2023-01-04 00:00:00.000,"Negotiated (carcass basis)",74.41,"National",2023,73.47,73.47
2023-01-03 00:00:00.000,"Negotiated (carcass basis)",75.37,"National",2023,74.69,74.69
2022-12-30 00:00:00.000,"Negotiated (carcass basis)",76.24,"National",2022,74.98,74.98
2022-12-29 00:00:00.000,"Negotiated (carcass basis)",76.46,"National",2022,75.3,75.3
2022-12-28 00:00:00.000,"Negotiated (carcass basis)",77.27,"National",2022,76,76
2022-12-27 00:00:00.000,"Negotiated (carcass basis)",78.43,"National",2022,77.8,77.8
2022-12-22 00:00:00.000,"Negotiated (carcass basis)",79.93,"National",2022,79.08,79.08
2022-12-21 00:00:00.000,"Negotiated (carcass basis)",80.38,"National",2022,79.52,79.52
2022-12-20 00:00:00.000,"Negotiated (carcass basis)",80.55,"National",2022,79.92,79.92
2022-12-19 00:00:00.000,"Negotiated (carcass basis)",80.93,"National",2022,79.88,79.88
2022-12-16 00:00:00.000,"Negotiated (carcass basis)",81.18,"National",2022,80.67,80.67
2022-12-15 00:00:00.000,"Negotiated (carcass basis)",81.73,"National",2022,81.44,81.44
2022-12-14 00:00:00.000,"Negotiated (carcass basis)",81.71,"National",2022,80.63,80.63
2022-12-13 00:00:00.000,"Negotiated (carcass basis)",83.22,"National",2022,81.48,81.48
2022-12-12 00:00:00.000,"Negotiated (carcass basis)",83.45,"National",2022,81.68,81.68
2022-12-09 00:00:00.000,"Negotiated (carcass basis)",83.41,"National",2022,83.07,83.07
2022-12-08 00:00:00.000,"Negotiated (carcass basis)",83.4,"National",2022,81.11,81.11
2022-12-07 00:00:00.000,"Negotiated (carcass basis)",83.92,"National",2022,84.68,84.68
2022-12-06 00:00:00.000,"Negotiated (carcass basis)",84.73,"National",2022,82.12,82.12
2022-12-05 00:00:00.000,"Negotiated (carcass basis)",84.89,"National",2022,81.69,81.69
2022-12-02 00:00:00.000,"Negotiated (carcass basis)",84.95,"National",2022,82.22,82.22
2022-12-01 00:00:00.000,"Negotiated (carcass basis)",85,"National",2022,85.26,85.26
2022-11-30 00:00:00.000,"Negotiated (carcass basis)",84.95,"National",2022,86.06,86.06
2022-11-29 00:00:00.000,"Negotiated (carcass basis)",83.84,"National",2022,83.91,83.91
2022-11-28 00:00:00.000,"Negotiated (carcass basis)",84.3,"National",2022,83.22,83.22
2022-11-25 00:00:00.000,"Negotiated (carcass basis)",84.31,"National",2022,82.95,82.95
2022-11-23 00:00:00.000,"Negotiated (carcass basis)",83.93,"National",2022,84.76,84.76
2022-11-22 00:00:00.000,"Negotiated (carcass basis)",84.39,"National",2022,85.3,85.3
2022-11-21 00:00:00.000,"Negotiated (carcass basis)",84.5,"National",2022,82.16,82.16
2022-11-18 00:00:00.000,"Negotiated (carcass basis)",84.74,"National",2022,81.81,81.81
2022-11-17 00:00:00.000,"Negotiated (carcass basis)",85.22,"National",2022,83.27,83.27
2022-11-16 00:00:00.000,"Negotiated (carcass basis)",85.49,"National",2022,86.15,86.15
2022-11-15 00:00:00.000,"Negotiated (carcass basis)",86.07,"National",2022,85.54,85.54
2022-11-14 00:00:00.000,"Negotiated (carcass basis)",86.63,"National",2022,84.08,84.08
2022-11-11 00:00:00.000,"Negotiated (carcass basis)",86.62,"National",2022,85.34,85.34
2022-11-10 00:00:00.000,"Negotiated (carcass basis)",86.55,"National",2022,85.23,85.23
2022-11-09 00:00:00.000,"Negotiated (carcass basis)",86.63,"National",2022,87.7,87.7
2022-11-08 00:00:00.000,"Negotiated (carcass basis)",87.09,"National",2022,87.22,87.22
2022-11-07 00:00:00.000,"Negotiated (carcass basis)",87.7,"National",2022,84.77,84.77
2022-11-04 00:00:00.000,"Negotiated (carcass basis)",88.26,"National",2022,85.18,85.18
2022-11-03 00:00:00.000,"Negotiated (carcass basis)",88.87,"National",2022,86.12,86.12
2022-11-02 00:00:00.000,"Negotiated (carcass basis)",89.87,"National",2022,89.48,89.48
2022-11-01 00:00:00.000,"Negotiated (carcass basis)",94.97,"National",2022,89.75,89.75
2022-10-31 00:00:00.000,"Negotiated (carcass basis)",96.3,"National",2022,88.34,88.34
2022-10-28 00:00:00.000,"Negotiated (carcass basis)",96.34,"National",2022,90.54,90.54
2022-10-27 00:00:00.000,"Negotiated (carcass basis)",96.17,"National",2022,91.69,91.69
2022-10-26 00:00:00.000,"Negotiated (carcass basis)",96.33,"National",2022,98.98,98.98
2022-10-25 00:00:00.000,"Negotiated (carcass basis)",95.49,"National",2022,96.77,96.77
2022-10-24 00:00:00.000,"Negotiated (carcass basis)",94.6,"National",2022,89.18,89.18
2022-10-21 00:00:00.000,"Negotiated (carcass basis)",94.3,"National",2022,88.89,88.89
2022-10-20 00:00:00.000,"Negotiated (carcass basis)",94.05,"National",2022,94.74,94.74
2022-10-19 00:00:00.000,"Negotiated (carcass basis)",93.16,"National",2022,97.52,97.52
2022-10-18 00:00:00.000,"Negotiated (carcass basis)",90.65,"National",2022,93.85,93.85
2022-10-17 00:00:00.000,"Negotiated (carcass basis)",88.75,"National",2022,86.24,86.24
2022-10-14 00:00:00.000,"Negotiated (carcass basis)",88.52,"National",2022,87.8,87.8
2022-10-13 00:00:00.000,"Negotiated (carcass basis)",88.45,"National",2022,89.26,89.26
2022-10-12 00:00:00.000,"Negotiated (carcass basis)",88.47,"National",2022,90.29,90.29
2022-10-11 00:00:00.000,"Negotiated (carcass basis)",89.77,"National",2022,87.88,87.88
2022-10-10 00:00:00.000,"Negotiated (carcass basis)",91.19,"National",2022,84.14,84.14
2022-10-07 00:00:00.000,"Negotiated (carcass basis)",91.3,"National",2022,86.89,86.89
2022-10-06 00:00:00.000,"Negotiated (carcass basis)",91.27,"National",2022,89.4,89.4
2022-10-05 00:00:00.000,"Negotiated (carcass basis)",91.23,"National",2022,92.99,92.99
2022-10-04 00:00:00.000,"Negotiated (carcass basis)",90.86,"National",2022,92.77,92.77
2022-10-03 00:00:00.000,"Negotiated (carcass basis)",93.62,"National",2022,82.6,82.6
2022-09-30 00:00:00.000,"Negotiated (carcass basis)",94.03,"National",2022,85.08,85.08
2022-09-29 00:00:00.000,"Negotiated (carcass basis)",94.05,"National",2022,88.35,88.35
2022-09-28 00:00:00.000,"Negotiated (carcass basis)",94.68,"National",2022,93.28,93.28
2022-09-27 00:00:00.000,"Negotiated (carcass basis)",95.75,"National",2022,97.37,97.37
2022-09-26 00:00:00.000,"Negotiated (carcass basis)",95.36,"National",2022,91.88,91.88
2022-09-23 00:00:00.000,"Negotiated (carcass basis)",95.58,"National",2022,86.34,86.34
2022-09-22 00:00:00.000,"Negotiated (carcass basis)",95.78,"National",2022,94.03,94.03
2022-09-21 00:00:00.000,"Negotiated (carcass basis)",95.93,"National",2022,98.15,98.15
2022-09-20 00:00:00.000,"Negotiated (carcass basis)",96.03,"National",2022,97.17,97.17
2022-09-19 00:00:00.000,"Negotiated (carcass basis)",96.09,"National",2022,92.16,92.16
2022-09-16 00:00:00.000,"Negotiated (carcass basis)",96.09,"National",2022,90.86,90.86
2022-09-15 00:00:00.000,"Negotiated (carcass basis)",96.19,"National",2022,95.11,95.11
2022-09-14 00:00:00.000,"Negotiated (carcass basis)",96.18,"National",2022,98.26,98.26
2022-09-13 00:00:00.000,"Negotiated (carcass basis)",95.66,"National",2022,99.41,99.41
2022-09-12 00:00:00.000,"Negotiated (carcass basis)",95.85,"National",2022,89.43,89.43
2022-09-09 00:00:00.000,"Negotiated (carcass basis)",96.6,"National",2022,91.28,91.28
2022-09-08 00:00:00.000,"Negotiated (carcass basis)",97.42,"National",2022,94.98,94.98
2022-09-07 00:00:00.000,"Negotiated (carcass basis)",98.32,"National",2022,97.89,97.89
2022-09-06 00:00:00.000,"Negotiated (carcass basis)",100.42,"National",2022,98.3,98.3
2022-09-02 00:00:00.000,"Negotiated (carcass basis)",104.6,"National",2022,97.68,97.68
2022-09-01 00:00:00.000,"Negotiated (carcass basis)",106.16,"National",2022,99.75,99.75
2022-08-31 00:00:00.000,"Negotiated (carcass basis)",109.11,"National",2022,104.81,104.81
2022-08-30 00:00:00.000,"Negotiated (carcass basis)",117.63,"National",2022,106.83,106.83
2022-08-29 00:00:00.000,"Negotiated (carcass basis)",122.4,"National",2022,109.35,109.35
2022-08-26 00:00:00.000,"Negotiated (carcass basis)",124.34,"National",2022,110.25,110.25
2022-08-25 00:00:00.000,"Negotiated (carcass basis)",124.95,"National",2022,117.62,117.62
2022-08-24 00:00:00.000,"Negotiated (carcass basis)",125.5,"National",2022,125.5,125.5
2022-08-23 00:00:00.000,"Negotiated (carcass basis)",127.71,"National",2022,127.12,127.12
2022-08-22 00:00:00.000,"Negotiated (carcass basis)",128.33,"National",2022,126.35,126.35
2022-08-19 00:00:00.000,"Negotiated (carcass basis)",127.91,"National",2022,117.8,117.8
2022-08-18 00:00:00.000,"Negotiated (carcass basis)",128.18,"National",2022,124.09,124.09
2022-08-17 00:00:00.000,"Negotiated (carcass basis)",128.03,"National",2022,131.34,131.34
2022-08-16 00:00:00.000,"Negotiated (carcass basis)",128.6,"National",2022,129.19,129.19
2022-08-15 00:00:00.000,"Negotiated (carcass basis)",129.31,"National",2022,115.61,115.61
2022-08-12 00:00:00.000,"Negotiated (carcass basis)",129.32,"National",2022,123.69,123.69
2022-08-11 00:00:00.000,"Negotiated (carcass basis)",129.4,"National",2022,121.37,121.37
2022-08-10 00:00:00.000,"Negotiated (carcass basis)",129.56,"National",2022,132.48,132.48
2022-08-09 00:00:00.000,"Negotiated (carcass basis)",129.12,"National",2022,131.13,131.13
2022-08-08 00:00:00.000,"Negotiated (carcass basis)",127.48,"National",2022,122.84,122.84
2022-08-05 00:00:00.000,"Negotiated (carcass basis)",127.31,"National",2022,124.43,124.43
2022-08-04 00:00:00.000,"Negotiated (carcass basis)",127.11,"National",2022,127.19,127.19
2022-08-03 00:00:00.000,"Negotiated (carcass basis)",126.43,"National",2022,130.64,130.64
2022-08-02 00:00:00.000,"Negotiated (carcass basis)",126.13,"National",2022,121.33,121.33
2022-08-01 00:00:00.000,"Negotiated (carcass basis)",126.51,"National",2022,116.14,116.14
2022-07-29 00:00:00.000,"Negotiated (carcass basis)",126.4,"National",2022,117.08,117.08
2022-07-28 00:00:00.000,"Negotiated (carcass basis)",126.3,"National",2022,119.59,119.59
2022-07-27 00:00:00.000,"Negotiated (carcass basis)",126.46,"National",2022,130.45,130.45
2022-07-26 00:00:00.000,"Negotiated (carcass basis)",125.08,"National",2022,124.75,124.75
2022-07-25 00:00:00.000,"Negotiated (carcass basis)",124.29,"National",2022,117.19,117.19
2022-07-22 00:00:00.000,"Negotiated (carcass basis)",124.17,"National",2022,118.48,118.48
2022-07-21 00:00:00.000,"Negotiated (carcass basis)",124.01,"National",2022,124.71,124.71
2022-07-20 00:00:00.000,"Negotiated (carcass basis)",123.21,"National",2022,127.69,127.69
2022-07-19 00:00:00.000,"Negotiated (carcass basis)",120.28,"National",2022,120.5,120.5
2022-07-18 00:00:00.000,"Negotiated (carcass basis)",121.14,"National",2022,112.47,112.47
2022-07-15 00:00:00.000,"Negotiated (carcass basis)",121.22,"National",2022,117.99,117.99
2022-07-14 00:00:00.000,"Negotiated (carcass basis)",121.23,"National",2022,119.45,119.45
2022-07-13 00:00:00.000,"Negotiated (carcass basis)",121.38,"National",2022,122.42,122.42
2022-07-12 00:00:00.000,"Negotiated (carcass basis)",122.03,"National",2022,122.44,122.44
2022-07-11 00:00:00.000,"Negotiated (carcass basis)",121.52,"National",2022,117.25,117.25
2022-07-08 00:00:00.000,"Negotiated (carcass basis)",122,"National",2022,118.72,118.72
2022-07-07 00:00:00.000,"Negotiated (carcass basis)",121.78,"National",2022,120.72,120.72
2022-07-06 00:00:00.000,"Negotiated (carcass basis)",121.59,"National",2022,123.89,123.89
2022-07-05 00:00:00.000,"Negotiated (carcass basis)",119.67,"National",2022,120.46,120.46
2022-07-01 00:00:00.000,"Negotiated (carcass basis)",118.83,"National",2022,114.22,114.22
2022-06-30 00:00:00.000,"Negotiated (carcass basis)",119.62,"National",2022,118.91,118.91
2022-06-29 00:00:00.000,"Negotiated (carcass basis)",119.98,"National",2022,121.18,121.18
2022-06-28 00:00:00.000,"Negotiated (carcass basis)",120.51,"National",2022,119.78,119.78
2022-06-27 00:00:00.000,"Negotiated (carcass basis)",120.39,"National",2022,115.13,115.13
2022-06-24 00:00:00.000,"Negotiated (carcass basis)",120.35,"National",2022,120.23,120.23
