report_date,primal_desc,choice_600_900,select_600_900,week_of_year,year,indexby_year,start_of_week,end_of_week
2001-04-12,Brisket,,,154,2001,8,2001-04-08,2001-04-13
2001-04-13,Chuck,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Trim,78.38,78.38,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Flank,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Cutout,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Plate,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Brisket,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Rib,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Round,,,155,2001,9,2001-04-08,2001-04-13
2001-04-13,Loin,,,155,2001,9,2001-04-08,2001-04-13
2001-04-16,Chuck,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Round,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Flank,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Cutout,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Trim,78.16,78.16,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Plate,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Rib,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Loin,,,161,2001,10,2001-04-15,2001-04-20
2001-04-16,Brisket,,,161,2001,10,2001-04-15,2001-04-20
2001-04-17,Flank,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Chuck,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Rib,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Loin,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Brisket,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Round,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Cutout,,,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Trim,72.99,72.99,162,2001,11,2001-04-15,2001-04-20
2001-04-17,Plate,,,162,2001,11,2001-04-15,2001-04-20
2001-04-18,Flank,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Round,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Cutout,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Loin,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Trim,72.99,72.99,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Brisket,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Rib,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Plate,,,163,2001,12,2001-04-15,2001-04-20
2001-04-18,Chuck,,,163,2001,12,2001-04-15,2001-04-20
2001-04-19,Brisket,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Round,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Trim,67.82,67.82,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Loin,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Plate,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Chuck,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Rib,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Flank,,,164,2001,13,2001-04-15,2001-04-20
2001-04-19,Cutout,,,164,2001,13,2001-04-15,2001-04-20
2001-04-20,Chuck,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Round,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Flank,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Brisket,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Loin,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Cutout,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Plate,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Rib,,,165,2001,14,2001-04-15,2001-04-20
2001-04-20,Trim,67.585,67.585,165,2001,14,2001-04-15,2001-04-20
2001-04-23,Cutout,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Brisket,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Chuck,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Plate,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Trim,67.35,67.35,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Loin,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Rib,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Round,,,171,2001,15,2001-04-22,2001-04-27
2001-04-23,Flank,,,171,2001,15,2001-04-22,2001-04-27
2001-04-24,Trim,67.76,67.76,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Round,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Plate,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Cutout,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Brisket,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Flank,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Loin,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Rib,,,172,2001,16,2001-04-22,2001-04-27
2001-04-24,Chuck,,,172,2001,16,2001-04-22,2001-04-27
2001-04-25,Loin,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Round,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Flank,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Cutout,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Plate,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Trim,62.22,62.22,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Rib,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Brisket,,,173,2001,17,2001-04-22,2001-04-27
2001-04-25,Chuck,,,173,2001,17,2001-04-22,2001-04-27
2001-04-26,Flank,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Rib,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Trim,61.56,61.56,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Cutout,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Chuck,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Loin,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Round,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Brisket,,,174,2001,18,2001-04-22,2001-04-27
2001-04-26,Plate,,,174,2001,18,2001-04-22,2001-04-27
2001-04-27,Trim,61.0,61.0,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Rib,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Brisket,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Loin,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Plate,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Cutout,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Flank,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Chuck,,,175,2001,19,2001-04-22,2001-04-27
2001-04-27,Round,,,175,2001,19,2001-04-22,2001-04-27
2001-04-30,Flank,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Brisket,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Loin,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Round,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Rib,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Cutout,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Plate,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Chuck,,,181,2001,20,2001-04-29,2001-05-04
2001-04-30,Trim,60.7,60.7,181,2001,20,2001-04-29,2001-05-04
2001-05-01,Chuck,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Flank,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Brisket,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Plate,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Loin,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Trim,60.8,60.8,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Cutout,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Rib,,,182,2001,21,2001-04-29,2001-05-04
2001-05-01,Round,,,182,2001,21,2001-04-29,2001-05-04
2001-05-02,Round,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Flank,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Trim,57.86,57.86,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Chuck,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Cutout,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Rib,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Loin,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Brisket,,,183,2001,22,2001-04-29,2001-05-04
2001-05-02,Plate,,,183,2001,22,2001-04-29,2001-05-04
2001-05-03,Rib,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Cutout,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Brisket,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Flank,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Plate,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Loin,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Trim,58.01,58.01,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Round,,,184,2001,23,2001-04-29,2001-05-04
2001-05-03,Chuck,,,184,2001,23,2001-04-29,2001-05-04
2001-05-04,Round,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Cutout,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Plate,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Brisket,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Flank,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Chuck,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Trim,59.27,59.27,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Rib,,,185,2001,24,2001-04-29,2001-05-04
2001-05-04,Loin,,,185,2001,24,2001-04-29,2001-05-04
2001-05-07,Chuck,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Brisket,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Flank,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Round,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Cutout,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Rib,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Trim,60.45,60.45,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Loin,,,191,2001,25,2001-05-06,2001-05-11
2001-05-07,Plate,,,191,2001,25,2001-05-06,2001-05-11
2001-05-08,Brisket,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Cutout,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Plate,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Rib,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Flank,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Round,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Loin,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Chuck,,,192,2001,26,2001-05-06,2001-05-11
2001-05-08,Trim,64.33,64.33,192,2001,26,2001-05-06,2001-05-11
2001-05-09,Loin,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Plate,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Cutout,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Brisket,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Rib,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Chuck,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Flank,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Round,,,193,2001,27,2001-05-06,2001-05-11
2001-05-09,Trim,68.15,68.15,193,2001,27,2001-05-06,2001-05-11
2001-05-10,Rib,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Round,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Brisket,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Plate,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Trim,70.3,70.3,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Cutout,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Chuck,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Flank,,,194,2001,28,2001-05-06,2001-05-11
2001-05-10,Loin,,,194,2001,28,2001-05-06,2001-05-11
2001-05-11,Chuck,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Rib,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Flank,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Loin,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Round,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Trim,71.4,71.4,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Plate,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Cutout,,,195,2001,29,2001-05-06,2001-05-11
2001-05-11,Brisket,,,195,2001,29,2001-05-06,2001-05-11
2001-05-14,Flank,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Chuck,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Trim,72.13,72.13,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Loin,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Rib,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Brisket,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Round,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Plate,,,201,2001,30,2001-05-13,2001-05-18
2001-05-14,Cutout,,,201,2001,30,2001-05-13,2001-05-18
2001-05-15,Chuck,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Trim,71.72,71.72,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Loin,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Flank,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Round,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Rib,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Cutout,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Plate,,,202,2001,31,2001-05-13,2001-05-18
2001-05-15,Brisket,,,202,2001,31,2001-05-13,2001-05-18
2001-05-16,Chuck,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Round,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Cutout,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Trim,72.47,72.47,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Flank,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Loin,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Rib,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Plate,,,203,2001,32,2001-05-13,2001-05-18
2001-05-16,Brisket,,,203,2001,32,2001-05-13,2001-05-18
2001-05-17,Loin,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Round,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Plate,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Brisket,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Cutout,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Flank,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Rib,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Chuck,,,204,2001,33,2001-05-13,2001-05-18
2001-05-17,Trim,72.09,72.09,204,2001,33,2001-05-13,2001-05-18
2001-05-18,Round,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Flank,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Loin,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Cutout,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Rib,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Plate,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Brisket,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Chuck,,,205,2001,34,2001-05-13,2001-05-18
2001-05-18,Trim,70.85,70.85,205,2001,34,2001-05-13,2001-05-18
2001-05-21,Chuck,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Loin,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Brisket,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Cutout,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Flank,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Rib,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Trim,70.45,70.45,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Round,,,211,2001,35,2001-05-20,2001-05-25
2001-05-21,Plate,,,211,2001,35,2001-05-20,2001-05-25
2001-05-22,Rib,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Plate,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Cutout,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Chuck,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Flank,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Trim,67.43,67.43,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Loin,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Brisket,,,212,2001,36,2001-05-20,2001-05-25
2001-05-22,Round,,,212,2001,36,2001-05-20,2001-05-25
2001-05-23,Brisket,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Round,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Flank,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Loin,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Trim,64.08,64.08,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Chuck,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Cutout,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Plate,,,213,2001,37,2001-05-20,2001-05-25
2001-05-23,Rib,,,213,2001,37,2001-05-20,2001-05-25
2001-05-24,Trim,63.5,63.5,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Brisket,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Loin,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Round,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Cutout,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Plate,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Chuck,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Rib,,,214,2001,38,2001-05-20,2001-05-25
2001-05-24,Flank,,,214,2001,38,2001-05-20,2001-05-25
2001-05-25,Loin,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Round,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Brisket,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Trim,63.86,63.86,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Rib,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Cutout,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Flank,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Chuck,,,215,2001,39,2001-05-20,2001-05-25
2001-05-25,Plate,,,215,2001,39,2001-05-20,2001-05-25
2001-05-29,Chuck,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Trim,63.39,63.39,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Rib,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Plate,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Brisket,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Flank,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Cutout,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Round,,,222,2001,40,2001-05-27,2001-06-01
2001-05-29,Loin,,,222,2001,40,2001-05-27,2001-06-01
2001-05-30,Chuck,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Trim,63.28,63.28,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Brisket,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Cutout,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Plate,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Loin,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Round,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Flank,,,223,2001,41,2001-05-27,2001-06-01
2001-05-30,Rib,,,223,2001,41,2001-05-27,2001-06-01
2001-05-31,Round,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Cutout,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Plate,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Rib,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Brisket,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Chuck,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Trim,63.28,63.28,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Loin,,,224,2001,42,2001-05-27,2001-06-01
2001-05-31,Flank,,,224,2001,42,2001-05-27,2001-06-01
2001-06-01,Chuck,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Loin,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Flank,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Trim,64.5,64.5,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Cutout,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Brisket,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Rib,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Round,,,225,2001,43,2001-05-27,2001-06-01
2001-06-01,Plate,,,225,2001,43,2001-05-27,2001-06-01
2001-06-04,Brisket,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Plate,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Flank,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Trim,65.89,65.89,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Round,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Rib,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Loin,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Cutout,,,231,2001,44,2001-06-03,2001-06-08
2001-06-04,Chuck,,,231,2001,44,2001-06-03,2001-06-08
2001-06-05,Flank,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Plate,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Trim,66.79,66.79,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Brisket,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Cutout,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Loin,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Round,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Chuck,,,232,2001,45,2001-06-03,2001-06-08
2001-06-05,Rib,,,232,2001,45,2001-06-03,2001-06-08
2001-06-06,Brisket,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Round,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Plate,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Loin,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Flank,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Cutout,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Rib,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Chuck,,,233,2001,46,2001-06-03,2001-06-08
2001-06-06,Trim,67.91,67.91,233,2001,46,2001-06-03,2001-06-08
2001-06-07,Brisket,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Chuck,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Loin,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Trim,68.19,68.19,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Plate,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Rib,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Round,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Cutout,,,234,2001,47,2001-06-03,2001-06-08
2001-06-07,Flank,,,234,2001,47,2001-06-03,2001-06-08
2001-06-08,Brisket,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Loin,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Plate,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Round,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Rib,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Chuck,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Trim,67.7,67.7,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Cutout,,,235,2001,48,2001-06-03,2001-06-08
2001-06-08,Flank,,,235,2001,48,2001-06-03,2001-06-08
2001-06-11,Plate,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Rib,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Flank,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Brisket,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Cutout,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Loin,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Chuck,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Round,,,241,2001,49,2001-06-10,2001-06-15
2001-06-11,Trim,69.05,69.05,241,2001,49,2001-06-10,2001-06-15
2001-06-12,Cutout,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Chuck,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Plate,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Rib,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Flank,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Round,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Loin,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Brisket,,,242,2001,50,2001-06-10,2001-06-15
2001-06-12,Trim,69.35,69.35,242,2001,50,2001-06-10,2001-06-15
2001-06-13,Rib,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Plate,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Loin,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Flank,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Round,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Chuck,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Trim,69.45,69.45,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Brisket,,,243,2001,51,2001-06-10,2001-06-15
2001-06-13,Cutout,,,243,2001,51,2001-06-10,2001-06-15
2001-06-14,Chuck,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Loin,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Flank,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Round,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Rib,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Brisket,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Cutout,,,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Trim,70.4,70.4,244,2001,52,2001-06-10,2001-06-15
2001-06-14,Plate,,,244,2001,52,2001-06-10,2001-06-15
2001-06-15,Rib,,,245,2001,53,2001-06-10,2001-06-15
2001-06-15,Loin,,,245,2001,53,2001-06-10,2001-06-15
