report_date,published_date,description,commodity,type,class,volume,unit,year,indexby_year
2023-08-14,08/31/2023 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,279.0,lbs,2023,33
2023-08-14,08/31/2023 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,274.0,lbs,2023,33
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,203.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,205.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,906.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,819.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,876.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,298.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,824.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,621.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,177.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,276.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Meat Production,All,All,All,1030.1,Million lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,512.1,Million lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,263.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,117.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1355.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,515.2,Million lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,1.9,Million lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,59.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,68.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,155.0,lbs,2023,34
2023-08-21,09/07/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,34
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,59.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,164.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cattle,825.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Steers,908.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Live Weight,Slaughter Calves,Calves/Veal,Calves,278.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Live Weight,Slaughter Hogs,Pork,Hogs,277.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Cows,618.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,59.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Live Weight,Slaughter Cattle,Beef,Cattle,1356.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,117.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Sows,299.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Hogs,206.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,204.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Hogs,Pork,Boars,186.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Meat Production,All,All,All,1012.9,Million lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Bulls,878.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Dressed Weight,Slaughter Cattle,Beef,Heifers,822.0,lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.0,Million lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Meat Production,Slaughter Hogs,Pork,Hogs,491.1,Million lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.8,Million lbs,2023,35
2023-08-28,09/14/2023 10:00:03,Meat Production,Slaughter Cattle,Beef,Cattle,518.9,Million lbs,2023,35
2023-09-04,09/21/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,466.2,Million lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.8,Million lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,1.9,Million lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,299.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Meat Production,All,All,All,930.7,Million lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,180.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,59.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,208.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,825.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,461.8,Million lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,59.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,873.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,164.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,917.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,616.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,828.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,278.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,280.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,117.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1362.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,206.0,lbs,2023,36
2023-09-04,09/21/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,66.0,lbs,2023,36
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,919.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,821.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,612.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,881.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,829.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,271.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,527.4,Million lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,208.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.8,Million lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Meat Production,All,All,All,1052.3,Million lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,521.9,Million lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,280.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,191.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1364.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,66.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,120.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,299.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,206.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2023,37
2023-09-11,09/28/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,159.0,lbs,2023,37
2023-09-18,10/05/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,293.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,282.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1370.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,918.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,832.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,879.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,829.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,613.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,118.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,207.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Meat Production,All,All,All,1053.4,Million lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,518.4,Million lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,173.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,59.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,209.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,532.0,Million lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,185.0,lbs,2023,38
2023-09-18,10/05/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,38
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,828.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,858.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,611.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,66.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,186.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,283.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1368.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,920.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,207.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,210.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,301.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,315.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,120.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,832.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,183.0,lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,548.9,Million lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,505.1,Million lbs,2023,39
2023-09-25,10/12/2023 10:00:02,Meat Production,All,All,All,1057.1,Million lbs,2023,39
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,922.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,615.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,837.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Meat Production,All,All,All,1064.7,Million lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,189.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,520.1,Million lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,1.0,Million lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1373.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,320.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,284.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,861.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,117.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,62.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,59.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,190.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,59.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,210.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,208.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,831.0,lbs,2023,40
2023-10-02,10/19/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,541.5,Million lbs,2023,40
2023-10-09,10/26/2023 10:00:04,Live Weight,Slaughter Calves,Calves/Veal,Calves,310.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Boars,188.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Sows,303.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,209.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Hogs,211.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Live Weight,Slaughter Cattle,Beef,Cattle,1379.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Live Weight,Slaughter Hogs,Pork,Hogs,285.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Meat Production,Slaughter Hogs,Pork,Hogs,550.7,Million lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Heifers,840.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cattle,833.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Bulls,863.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,184.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,118.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Steers,927.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Meat Production,Slaughter Cattle,Beef,Cattle,512.4,Million lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Meat Production,All,All,All,1066.2,Million lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cows,613.0,lbs,2023,41
2023-10-09,10/26/2023 10:00:04,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.1,Million lbs,2023,41
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,849.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,610.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Meat Production,All,All,All,1088.6,Million lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,210.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,178.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,184.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,927.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,554.9,Million lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,212.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,302.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1379.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,834.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,530.6,Million lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,286.0,lbs,2023,42
2023-10-16,11/02/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,840.0,lbs,2023,42
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Heifers,842.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.9,Million lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Steers,928.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Meat Production,All,All,All,1086.9,Million lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Meat Production,Slaughter Cattle,Beef,Cattle,528.5,Million lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Meat Production,Slaughter Hogs,Pork,Hogs,555.3,Million lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cows,611.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Hogs,213.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,174.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Cattle,835.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Cattle,Beef,Bulls,859.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Live Weight,Slaughter Calves,Calves/Veal,Calves,295.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Live Weight,Slaughter Cattle,Beef,Cattle,1380.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Live Weight,Slaughter Hogs,Pork,Hogs,287.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Sows,301.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,211.0,lbs,2023,43
2023-10-23,11/09/2023 10:00:04,Dressed Weight,Slaughter Hogs,Pork,Boars,182.0,lbs,2023,43
2023-10-30,11/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,862.0,lbs,2023,44
2023-10-30,11/16/2023 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,118.0,lbs,2023,44
2023-10-30,11/16/2023 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1382.0,lbs,2023,44
2023-10-30,11/16/2023 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,305.0,lbs,2023,44
2023-10-30,11/16/2023 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2023,44
2023-10-30,11/16/2023 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,927.0,lbs,2023,44
