report_date,for_date_begin,purchase_type,head_count,avg_net_price,avg_carcass_weight,year,indexby_year
2002-04-11,2002-04-10,Prod. Sold (All Purchase Types),273218,48.0,199.26,2002,72
2002-04-12,2002-04-11,Prod. Sold (All Purchase Types),298611,47.26,199.37,2002,73
2002-04-12,2002-04-11,Packer Owned,60466,,201.2,2002,73
2002-04-15,2002-04-12,Prod. Sold (All Purchase Types),292718,46.6,199.18,2002,74
2002-04-15,2002-04-12,Packer Owned,87042,,200.94,2002,74
2002-04-16,2002-04-15,Prod. Sold (All Purchase Types),263967,46.33,199.47,2002,75
2002-04-16,2002-04-15,Packer Owned,57144,,198.97,2002,75
2002-04-17,2002-04-16,Prod. Sold (All Purchase Types),282743,46.12,199.58,2002,76
2002-04-17,2002-04-16,Packer Owned,58397,,199.97,2002,76
2002-04-18,2002-04-17,Prod. Sold (All Purchase Types),284965,46.05,198.39,2002,77
2002-04-18,2002-04-17,Packer Owned,59439,,200.79,2002,77
2002-04-19,2002-04-18,Packer Owned,61218,,200.88,2002,78
2002-04-19,2002-04-18,Prod. Sold (All Purchase Types),279470,46.49,198.58,2002,78
2002-04-22,2002-04-19,Packer Owned,76135,,202.89,2002,79
2002-04-22,2002-04-19,Prod. Sold (All Purchase Types),290004,46.64,199.32,2002,79
2002-04-23,2002-04-22,Packer Owned,59964,,202.26,2002,80
2002-04-23,2002-04-22,Prod. Sold (All Purchase Types),264814,47.26,199.95,2002,80
2002-04-24,2002-04-23,Packer Owned,61324,,200.41,2002,81
2002-04-24,2002-04-23,Prod. Sold (All Purchase Types),280022,47.89,199.29,2002,81
2002-04-25,2002-04-24,Packer Owned,62727,,200.54,2002,82
2002-04-25,2002-04-24,Prod. Sold (All Purchase Types),275816,48.49,198.41,2002,82
2002-04-26,2002-04-25,Prod. Sold (All Purchase Types),282212,48.72,199.78,2002,83
2002-04-26,2002-04-25,Packer Owned,61471,,199.18,2002,83
2002-04-29,2002-04-26,Packer Owned,92719,,202.15,2002,84
2002-04-29,2002-04-26,Prod. Sold (All Purchase Types),303496,48.59,200.21,2002,84
2002-04-30,2002-04-29,Packer Owned,61287,,199.55,2002,85
2002-04-30,2002-04-29,Prod. Sold (All Purchase Types),277258,49.04,199.39,2002,85
2002-05-01,2002-04-30,Prod. Sold (All Purchase Types),281247,48.75,199.07,2002,86
2002-05-01,2002-04-30,Packer Owned,59249,,199.64,2002,86
2002-05-02,2002-05-01,Packer Owned,57598,,198.97,2002,87
2002-05-02,2002-05-01,Prod. Sold (All Purchase Types),281598,48.26,198.22,2002,87
2002-05-03,2002-05-02,Packer Owned,59045,,199.66,2002,88
2002-05-03,2002-05-02,Prod. Sold (All Purchase Types),282264,48.22,199.22,2002,88
2002-05-06,2002-05-03,Prod. Sold (All Purchase Types),286201,47.58,198.79,2002,89
2002-05-06,2002-05-03,Packer Owned,64741,,200.36,2002,89
2002-05-07,2002-05-06,Packer Owned,64076,,200.03,2002,90
2002-05-07,2002-05-06,Prod. Sold (All Purchase Types),274191,48.05,198.73,2002,90
2002-05-08,2002-05-07,Packer Owned,60016,,199.46,2002,91
2002-05-08,2002-05-07,Prod. Sold (All Purchase Types),276982,48.22,197.99,2002,91
2002-05-09,2002-05-08,Prod. Sold (All Purchase Types),281244,48.44,198.2,2002,92
2002-05-09,2002-05-08,Packer Owned,60925,,196.91,2002,92
2002-05-10,2002-05-09,Prod. Sold (All Purchase Types),281586,48.79,199.39,2002,93
2002-05-10,2002-05-09,Packer Owned,61412,,198.51,2002,93
2002-05-13,2002-05-10,Prod. Sold (All Purchase Types),291366,48.81,198.67,2002,94
2002-05-13,2002-05-10,Packer Owned,58714,,201.27,2002,94
2002-05-14,2002-05-13,Prod. Sold (All Purchase Types),275983,49.53,198.58,2002,95
2002-05-14,2002-05-13,Packer Owned,61810,,200.12,2002,95
2002-05-15,2002-05-14,Packer Owned,57657,,200.47,2002,96
2002-05-15,2002-05-14,Prod. Sold (All Purchase Types),282364,50.11,198.14,2002,96
2002-05-16,2002-05-15,Packer Owned,58907,,199.13,2002,97
2002-05-16,2002-05-15,Prod. Sold (All Purchase Types),269192,50.93,197.88,2002,97
2002-05-17,2002-05-16,Prod. Sold (All Purchase Types),268069,51.71,198.92,2002,98
2002-05-17,2002-05-16,Packer Owned,62018,,199.68,2002,98
2002-05-20,2002-05-17,Packer Owned,59712,,200.5,2002,99
2002-05-20,2002-05-17,Prod. Sold (All Purchase Types),271361,52.32,198.9,2002,99
2002-05-21,2002-05-20,Prod. Sold (All Purchase Types),267101,53.03,197.76,2002,100
2002-05-21,2002-05-20,Packer Owned,64448,,199.47,2002,100
2002-05-22,2002-05-21,Prod. Sold (All Purchase Types),274390,53.24,198.07,2002,101
2002-05-22,2002-05-21,Packer Owned,61014,,198.62,2002,101
2002-05-23,2002-05-22,Packer Owned,59959,,199.21,2002,102
2002-05-23,2002-05-22,Prod. Sold (All Purchase Types),272374,53.02,197.94,2002,102
2002-05-24,2002-05-23,Prod. Sold (All Purchase Types),274601,52.49,197.81,2002,103
2002-05-24,2002-05-23,Packer Owned,62351,,197.72,2002,103
2002-05-28,2002-05-24,Prod. Sold (All Purchase Types),278317,52.23,198.51,2002,104
2002-05-28,2002-05-24,Packer Owned,64371,,194.94,2002,104
2002-05-29,2002-05-28,Prod. Sold (All Purchase Types),257473,51.36,197.14,2002,105
2002-05-29,2002-05-28,Packer Owned,60092,,199.04,2002,105
2002-05-30,2002-05-29,Packer Owned,56065,,197.61,2002,106
2002-05-30,2002-05-29,Prod. Sold (All Purchase Types),280925,50.82,197.36,2002,106
2002-05-31,2002-05-30,Packer Owned,61781,,199.8,2002,107
2002-05-31,2002-05-30,Prod. Sold (All Purchase Types),282415,49.84,196.95,2002,107
2002-06-03,2002-05-31,Prod. Sold (All Purchase Types),321869,49.14,197.0,2002,108
2002-06-03,2002-05-31,Packer Owned,76656,,200.33,2002,108
2002-06-04,2002-06-03,Packer Owned,61600,,195.32,2002,109
2002-06-04,2002-06-03,Prod. Sold (All Purchase Types),275203,49.11,197.04,2002,109
2002-06-05,2002-06-04,Packer Owned,61809,,196.38,2002,110
2002-06-05,2002-06-04,Prod. Sold (All Purchase Types),272593,49.41,198.05,2002,110
2002-06-06,2002-06-05,Packer Owned,60584,,197.24,2002,111
2002-06-06,2002-06-05,Prod. Sold (All Purchase Types),278256,49.75,197.61,2002,111
2002-06-07,2002-06-06,Packer Owned,62589,,198.16,2002,112
2002-06-07,2002-06-06,Prod. Sold (All Purchase Types),267321,50.15,197.04,2002,112
2002-06-10,2002-06-07,Packer Owned,67785,,199.98,2002,113
2002-06-10,2002-06-07,Prod. Sold (All Purchase Types),284489,50.47,196.85,2002,113
2002-06-11,2002-06-10,Prod. Sold (All Purchase Types),259763,51.59,196.22,2002,114
2002-06-11,2002-06-10,Packer Owned,58802,,197.78,2002,114
2002-06-12,2002-06-11,Packer Owned,57924,,196.5,2002,115
2002-06-12,2002-06-11,Prod. Sold (All Purchase Types),268409,51.76,196.04,2002,115
2002-06-13,2002-06-12,Prod. Sold (All Purchase Types),264918,51.82,196.03,2002,116
2002-06-13,2002-06-12,Packer Owned,56667,,197.42,2002,116
2002-06-14,2002-06-13,Packer Owned,57959,,198.34,2002,117
2002-06-14,2002-06-13,Prod. Sold (All Purchase Types),258368,51.77,195.7,2002,117
2002-06-17,2002-06-14,Prod. Sold (All Purchase Types),274920,51.57,195.85,2002,118
2002-06-17,2002-06-14,Packer Owned,58066,,197.82,2002,118
2002-06-18,2002-06-17,Packer Owned,58835,,195.98,2002,119
2002-06-18,2002-06-17,Prod. Sold (All Purchase Types),253545,51.88,196.07,2002,119
2002-06-19,2002-06-18,Packer Owned,59044,,195.29,2002,120
2002-06-19,2002-06-18,Prod. Sold (All Purchase Types),265886,52.38,195.57,2002,120
2002-06-20,2002-06-19,Prod. Sold (All Purchase Types),271759,52.77,195.82,2002,121
2002-06-20,2002-06-19,Packer Owned,49420,,196.66,2002,121
2002-06-21,2002-06-20,Prod. Sold (All Purchase Types),266881,53.79,195.92,2002,122
2002-06-21,2002-06-20,Packer Owned,56394,,199.06,2002,122
2002-06-24,2002-06-21,Prod. Sold (All Purchase Types),264796,54.93,195.29,2002,123
2002-06-24,2002-06-21,Packer Owned,64910,,195.77,2002,123
2002-06-25,2002-06-24,Packer Owned,61492,,194.92,2002,124
2002-06-25,2002-06-24,Prod. Sold (All Purchase Types),255149,56.46,194.53,2002,124
2002-06-26,2002-06-25,Packer Owned,58611,,195.23,2002,125
2002-06-26,2002-06-25,Prod. Sold (All Purchase Types),267071,57.16,193.66,2002,125
2002-06-27,2002-06-26,Prod. Sold (All Purchase Types),271240,57.45,192.87,2002,126
2002-06-27,2002-06-26,Packer Owned,58706,,195.46,2002,126
2002-06-28,2002-06-27,Packer Owned,61287,,196.68,2002,127
2002-06-28,2002-06-27,Prod. Sold (All Purchase Types),249403,57.51,193.46,2002,127
2002-07-01,2002-06-28,Prod. Sold (All Purchase Types),300653,57.02,194.5,2002,128
2002-07-01,2002-06-28,Packer Owned,77839,,200.27,2002,128
2002-07-02,2002-07-01,Prod. Sold (All Purchase Types),254703,56.8,192.66,2002,129
2002-07-02,2002-07-01,Packer Owned,59971,,196.23,2002,129
2002-07-03,2002-07-02,Packer Owned,53903,,191.83,2002,130
2002-07-03,2002-07-02,Prod. Sold (All Purchase Types),260856,56.63,192.8,2002,130
2002-07-05,2002-07-03,Prod. Sold (All Purchase Types),252777,56.36,192.41,2002,131
2002-07-05,2002-07-03,Packer Owned,62444,,195.45,2002,131
2002-07-08,2002-07-05,Prod. Sold (All Purchase Types),271730,56.44,192.84,2002,132
2002-07-08,2002-07-05,Packer Owned,39176,,205.03,2002,132
2002-07-09,2002-07-08,Prod. Sold (All Purchase Types),231091,56.72,192.51,2002,133
2002-07-09,2002-07-08,Packer Owned,61568,,194.16,2002,133
2002-07-10,2002-07-09,Packer Owned,59391,,195.08,2002,134
2002-07-10,2002-07-09,Prod. Sold (All Purchase Types),228837,56.59,192.52,2002,134
2002-07-11,2002-07-10,Prod. Sold (All Purchase Types),260214,56.32,191.82,2002,135
2002-07-11,2002-07-10,Packer Owned,54991,,193.33,2002,135
2002-07-12,2002-07-11,Prod. Sold (All Purchase Types),262412,56.05,192.79,2002,136
2002-07-12,2002-07-11,Packer Owned,57016,,194.88,2002,136
2002-07-15,2002-07-12,Packer Owned,59935,,193.39,2002,137
2002-07-15,2002-07-12,Prod. Sold (All Purchase Types),272008,55.73,192.54,2002,137
2002-07-16,2002-07-15,Packer Owned,58109,,194.12,2002,138
2002-07-16,2002-07-15,Prod. Sold (All Purchase Types),250188,55.95,192.34,2002,138
2002-07-17,2002-07-16,Packer Owned,57220,,194.56,2002,139
2002-07-17,2002-07-16,Prod. Sold (All Purchase Types),261074,56.13,191.83,2002,139
2002-07-18,2002-07-17,Packer Owned,56753,,191.62,2002,140
2002-07-18,2002-07-17,Prod. Sold (All Purchase Types),259740,56.33,191.57,2002,140
2002-07-19,2002-07-18,Packer Owned,58552,,194.7,2002,141
2002-07-19,2002-07-18,Prod. Sold (All Purchase Types),279381,56.26,192.26,2002,141
2002-07-22,2002-07-19,Prod. Sold (All Purchase Types),273785,56.44,191.87,2002,142
2002-07-22,2002-07-19,Packer Owned,63566,,199.85,2002,142
2002-07-23,2002-07-22,Prod. Sold (All Purchase Types),241012,56.93,191.03,2002,143
2002-07-23,2002-07-22,Packer Owned,54976,,194.1,2002,143
2002-07-24,2002-07-23,Packer Owned,58808,,194.54,2002,144
2002-07-24,2002-07-23,Prod. Sold (All Purchase Types),255330,56.81,191.03,2002,144
2002-07-25,2002-07-24,Prod. Sold (All Purchase Types),262511,56.88,191.33,2002,145
2002-07-25,2002-07-24,Packer Owned,57597,,192.26,2002,145
2002-07-26,2002-07-25,Packer Owned,55919,,195.91,2002,146
2002-07-26,2002-07-25,Prod. Sold (All Purchase Types),257121,56.41,191.95,2002,146
2002-07-29,2002-07-26,Packer Owned,51376,,194.62,2002,147
2002-07-29,2002-07-26,Prod. Sold (All Purchase Types),275063,56.16,191.34,2002,147
2002-07-30,2002-07-29,Packer Owned,57757,,192.86,2002,148
2002-07-30,2002-07-29,Prod. Sold (All Purchase Types),262073,55.93,190.45,2002,148
2002-07-31,2002-07-30,Packer Owned,56112,,192.46,2002,149
2002-07-31,2002-07-30,Prod. Sold (All Purchase Types),284658,55.89,190.36,2002,149
2002-08-01,2002-07-31,Packer Owned,56690,,194.04,2002,150
2002-08-01,2002-07-31,Prod. Sold (All Purchase Types),265434,55.97,190.83,2002,150
2002-08-02,2002-08-01,Prod. Sold (All Purchase Types),271985,55.7,191.41,2002,151
2002-08-02,2002-08-01,Packer Owned,54655,,194.97,2002,151
2002-08-05,2002-08-02,Packer Owned,58028,,194.29,2002,152
2002-08-05,2002-08-02,Prod. Sold (All Purchase Types),272971,55.23,191.16,2002,152
2002-08-06,2002-08-05,Prod. Sold (All Purchase Types),228345,54.39,189.91,2002,153
2002-08-06,2002-08-05,Packer Owned,52241,,193.65,2002,153
2002-08-07,2002-08-06,Packer Owned,58246,,192.73,2002,154
2002-08-07,2002-08-06,Prod. Sold (All Purchase Types),248691,53.7,190.83,2002,154
2002-08-08,2002-08-07,Prod. Sold (All Purchase Types),268861,53.2,190.56,2002,155
2002-08-08,2002-08-07,Packer Owned,58940,,193.37,2002,155
2002-08-09,2002-08-08,Prod. Sold (All Purchase Types),268836,52.34,191.5,2002,156
2002-08-09,2002-08-08,Packer Owned,58982,,194.02,2002,156
2002-08-12,2002-08-09,Packer Owned,60765,,194.38,2002,157
2002-08-12,2002-08-09,Prod. Sold (All Purchase Types),291896,51.92,191.34,2002,157
2002-08-13,2002-08-12,Prod. Sold (All Purchase Types),255651,51.53,191.23,2002,158
2002-08-13,2002-08-12,Packer Owned,59976,,191.89,2002,158
2002-08-14,2002-08-13,Prod. Sold (All Purchase Types),268608,51.25,190.9,2002,159
2002-08-14,2002-08-13,Packer Owned,58523,,193.05,2002,159
2002-08-15,2002-08-14,Prod. Sold (All Purchase Types),282592,51.02,190.87,2002,160
2002-08-15,2002-08-14,Packer Owned,58661,,193.98,2002,160
2002-08-16,2002-08-15,Prod. Sold (All Purchase Types),293675,50.39,189.38,2002,161
2002-08-16,2002-08-15,Packer Owned,61273,,196.22,2002,161
2002-08-19,2002-08-16,Packer Owned,70520,,196.05,2002,162
2002-08-19,2002-08-16,Prod. Sold (All Purchase Types),295711,49.65,190.9,2002,162
2002-08-20,2002-08-19,Packer Owned,65133,,194.3,2002,163
2002-08-20,2002-08-19,Prod. Sold (All Purchase Types),255789,49.42,191.97,2002,163
2002-08-21,2002-08-20,Prod. Sold (All Purchase Types),280654,48.7,191.58,2002,164
2002-08-21,2002-08-20,Packer Owned,64050,,193.87,2002,164
2002-08-22,2002-08-21,Packer Owned,63734,,194.68,2002,165
2002-08-22,2002-08-21,Prod. Sold (All Purchase Types),282993,48.16,191.73,2002,165
2002-08-23,2002-08-22,Packer Owned,63664,,194.4,2002,166
2002-08-23,2002-08-22,Prod. Sold (All Purchase Types),276313,47.86,191.61,2002,166
2002-08-26,2002-08-23,Packer Owned,77120,,195.37,2002,167
2002-08-26,2002-08-23,Prod. Sold (All Purchase Types),314971,46.29,191.78,2002,167
2002-08-27,2002-08-26,Prod. Sold (All Purchase Types),270081,46.24,191.76,2002,168
2002-08-27,2002-08-26,Packer Owned,67774,,193.3,2002,168
2002-08-28,2002-08-27,Packer Owned,67899,,193.13,2002,169
2002-08-28,2002-08-27,Prod. Sold (All Purchase Types),282077,44.57,191.34,2002,169
2002-08-29,2002-08-28,Prod. Sold (All Purchase Types),269330,43.86,191.77,2002,170
2002-08-29,2002-08-28,Packer Owned,54008,,193.27,2002,170
2002-08-30,2002-08-29,Packer Owned,64358,,193.95,2002,171
2002-08-30,2002-08-29,Prod. Sold (All Purchase Types),283491,42.61,191.66,2002,171
2002-09-03,2002-08-30,Prod. Sold (All Purchase Types),350150,41.04,192.0,2002,172
2002-09-03,2002-08-30,Packer Owned,68901,,194.55,2002,172
2002-09-04,2002-09-03,Packer Owned,66439,,193.75,2002,173
2002-09-04,2002-09-03,Prod. Sold (All Purchase Types),275774,39.34,191.75,2002,173
2002-09-05,2002-09-04,Prod. Sold (All Purchase Types),280244,38.62,192.84,2002,174
2002-09-05,2002-09-04,Packer Owned,63288,,194.03,2002,174
2002-09-06,2002-09-05,Packer Owned,65651,,194.62,2002,175
2002-09-06,2002-09-05,Prod. Sold (All Purchase Types),283063,38.0,192.96,2002,175
2002-09-09,2002-09-06,Prod. Sold (All Purchase Types),496025,37.88,193.44,2002,176
2002-09-09,2002-09-06,Packer Owned,121077,,194.85,2002,176
2002-09-10,2002-09-09,Packer Owned,68535,,195.24,2002,177
2002-09-10,2002-09-09,Prod. Sold (All Purchase Types),276687,38.12,192.18,2002,177
2002-09-11,2002-09-10,Packer Owned,68444,,192.83,2002,178
2002-09-11,2002-09-10,Prod. Sold (All Purchase Types),277075,39.31,191.78,2002,178
2002-09-12,2002-09-11,Prod. Sold (All Purchase Types),279480,41.05,192.94,2002,179
2002-09-12,2002-09-11,Packer Owned,64297,,190.77,2002,179
2002-09-13,2002-09-12,Packer Owned,67334,,194.68,2002,180
2002-09-13,2002-09-12,Prod. Sold (All Purchase Types),278549,42.41,192.56,2002,180
2002-09-16,2002-09-13,Packer Owned,83181,,199.17,2002,181
2002-09-16,2002-09-13,Prod. Sold (All Purchase Types),375871,42.07,193.43,2002,181
2002-09-17,2002-09-16,Packer Owned,66395,,195.93,2002,182
2002-09-17,2002-09-16,Prod. Sold (All Purchase Types),270026,43.59,192.54,2002,182
2002-09-18,2002-09-17,Prod. Sold (All Purchase Types),281305,43.5,192.67,2002,183
2002-09-18,2002-09-17,Packer Owned,63177,,195.39,2002,183
2002-09-19,2002-09-18,Packer Owned,66060,,194.27,2002,184
2002-09-19,2002-09-18,Prod. Sold (All Purchase Types),292689,43.65,192.97,2002,184
2002-09-20,2002-09-19,Prod. Sold (All Purchase Types),275318,44.18,193.01,2002,185
2002-09-20,2002-09-19,Packer Owned,68024,,195.42,2002,185
2002-09-23,2002-09-20,Packer Owned,66721,,201.56,2002,186
2002-09-23,2002-09-20,Prod. Sold (All Purchase Types),435923,44.88,193.23,2002,186
2002-09-24,2002-09-23,Prod. Sold (All Purchase Types),238225,43.75,192.23,2002,187
2002-09-24,2002-09-23,Packer Owned,70025,,194.96,2002,187
2002-09-25,2002-09-24,Prod. Sold (All Purchase Types),278454,45.29,192.9,2002,188
2002-09-25,2002-09-24,Packer Owned,67015,,196.64,2002,188
2002-09-26,2002-09-25,Prod. Sold (All Purchase Types),276621,45.68,192.99,2002,189
2002-09-26,2002-09-25,Packer Owned,65991,,194.76,2002,189
2002-09-27,2002-09-26,Packer Owned,67764,,196.17,2002,190
2002-09-27,2002-09-26,Prod. Sold (All Purchase Types),280931,45.65,193.08,2002,190
2002-09-30,2002-09-27,Packer Owned,73035,,197.39,2002,191
2002-09-30,2002-09-27,Prod. Sold (All Purchase Types),378778,46.39,193.86,2002,191
2002-10-01,2002-09-30,Prod. Sold (All Purchase Types),259468,45.46,192.37,2002,192
2002-10-01,2002-09-30,Packer Owned,70489,,195.73,2002,192
2002-10-02,2002-10-01,Packer Owned,66453,,196.33,2002,193
2002-10-02,2002-10-01,Prod. Sold (All Purchase Types),278367,46.17,194.09,2002,193
2002-10-03,2002-10-02,Prod. Sold (All Purchase Types),280904,47.03,194.0,2002,194
2002-10-03,2002-10-02,Packer Owned,63516,,193.9,2002,194
2002-10-04,2002-10-03,Prod. Sold (All Purchase Types),285107,47.33,194.06,2002,195
2002-10-04,2002-10-03,Packer Owned,64814,,195.43,2002,195
2002-10-07,2002-10-04,Prod. Sold (All Purchase Types),341844,47.88,193.86,2002,196
2002-10-07,2002-10-04,Packer Owned,70894,,197.34,2002,196
2002-10-08,2002-10-07,Prod. Sold (All Purchase Types),277529,48.0,194.09,2002,197
2002-10-08,2002-10-07,Packer Owned,67363,,195.69,2002,197
2002-10-09,2002-10-08,Prod. Sold (All Purchase Types),277656,48.11,194.57,2002,198
2002-10-09,2002-10-08,Packer Owned,68248,,197.81,2002,198
2002-10-10,2002-10-09,Prod. Sold (All Purchase Types),283041,48.53,194.42,2002,199
2002-10-10,2002-10-09,Packer Owned,66262,,198.04,2002,199
2002-10-11,2002-10-10,Packer Owned,67116,,196.12,2002,200
2002-10-11,2002-10-10,Prod. Sold (All Purchase Types),290021,48.87,194.36,2002,200
2002-10-14,2002-10-11,Packer Owned,73045,,200.87,2002,201
2002-10-14,2002-10-11,Prod. Sold (All Purchase Types),329363,48.87,195.56,2002,201
2002-10-15,2002-10-14,Prod. Sold (All Purchase Types),267330,48.94,194.99,2002,202
2002-10-15,2002-10-14,Packer Owned,65020,,195.3,2002,202
2002-10-16,2002-10-15,Packer Owned,57935,,195.78,2002,203
2002-10-16,2002-10-15,Prod. Sold (All Purchase Types),277490,48.74,195.27,2002,203
2002-10-17,2002-10-16,Packer Owned,59635,,196.88,2002,204
2002-10-17,2002-10-16,Prod. Sold (All Purchase Types),288589,48.86,195.75,2002,204
2002-10-18,2002-10-17,Prod. Sold (All Purchase Types),286903,48.61,196.2,2002,205
2002-10-18,2002-10-17,Packer Owned,60152,,199.01,2002,205
2002-10-21,2002-10-18,Prod. Sold (All Purchase Types),350819,47.97,195.93,2002,206
2002-10-21,2002-10-18,Packer Owned,67926,,202.09,2002,206
2002-10-22,2002-10-21,Packer Owned,59978,,198.78,2002,207
2002-10-22,2002-10-21,Prod. Sold (All Purchase Types),261798,47.64,196.63,2002,207
2002-10-23,2002-10-22,Packer Owned,58809,,197.52,2002,208
2002-10-23,2002-10-22,Prod. Sold (All Purchase Types),286336,47.28,196.37,2002,208
2002-10-24,2002-10-23,Prod. Sold (All Purchase Types),282361,46.38,196.23,2002,209
2002-10-24,2002-10-23,Packer Owned,57550,,198.33,2002,209
2002-10-25,2002-10-24,Packer Owned,57740,,200.55,2002,210
2002-10-25,2002-10-24,Prod. Sold (All Purchase Types),282377,45.31,196.99,2002,210
2002-10-28,2002-10-25,Packer Owned,63964,,202.32,2002,211
2002-10-28,2002-10-25,Prod. Sold (All Purchase Types),380804,44.41,197.08,2002,211
2002-10-29,2002-10-28,Packer Owned,61473,,196.58,2002,212
2002-10-29,2002-10-28,Prod. Sold (All Purchase Types),265353,43.13,196.9,2002,212
2002-10-30,2002-10-29,Prod. Sold (All Purchase Types),286109,42.81,197.11,2002,213
2002-10-30,2002-10-29,Packer Owned,60967,,198.07,2002,213
2002-10-31,2002-10-30,Prod. Sold (All Purchase Types),289215,42.71,197.43,2002,214
2002-10-31,2002-10-30,Packer Owned,58940,,196.72,2002,214
2002-11-01,2002-10-31,Prod. Sold (All Purchase Types),277589,42.67,197.69,2002,215
2002-11-01,2002-10-31,Packer Owned,59198,,199.78,2002,215
2002-11-04,2002-11-01,Packer Owned,70401,,202.26,2002,216
2002-11-04,2002-11-01,Prod. Sold (All Purchase Types),457846,43.27,198.34,2002,216
2002-11-05,2002-11-04,Packer Owned,63376,,196.87,2002,217
2002-11-05,2002-11-04,Prod. Sold (All Purchase Types),258875,42.82,197.91,2002,217
2002-11-06,2002-11-05,Prod. Sold (All Purchase Types),285231,43.96,198.34,2002,218
2002-11-06,2002-11-05,Packer Owned,57214,,201.33,2002,218
2002-11-07,2002-11-06,Packer Owned,58117,,199.04,2002,219
2002-11-07,2002-11-06,Prod. Sold (All Purchase Types),282979,44.45,197.58,2002,219
2002-11-08,2002-11-07,Packer Owned,59491,,200.73,2002,220
2002-11-08,2002-11-07,Prod. Sold (All Purchase Types),281918,45.2,197.86,2002,220
2002-11-11,2002-11-08,Packer Owned,69239,,206.26,2002,221
